cow_id,bull_id
US00000079371,FR00000002912
DE00000079391,FR00000002912
DE00000079392,FR00000002912
FR00000079432,FR00000002912
DE00000080467,FR00000002912
RU00000079537,FR00000002912
NL00000079540,FR00000002912
DE00000079582,FR00000002912
DE00000079922,FR00000002912
DE00000079974,FR00000002912
RU00000080609,FR00000002912
DE00000079682,FR00000002912
RU00000079717,FR00000002912
US00000079751,FR00000002912
US00000079752,FR00000002912
NL00000080678,FR00000002912
US00000080696,FR00000002912
GB00000080113,FR00000002912
DE00000080115,FR00000002912
NL00000080122,FR00000002912
NL00000080174,FR00000002912
NL00000080268,FR00000002912
FR00000079777,FR00000002912
GB00000079817,FR00000002912
DE00000079820,FR00000002912
DE00000079867,FR00000002912
US00000080806,FR00000002912
RU00000080287,FR00000002912
FR00000080308,FR00000002912
RU00000080344,FR00000002912
RU00000080408,FR00000002912
US00000080419,FR00000002912
GB00000081206,FR00000002912
FR00000081215,FR00000002912
NL00000081232,FR00000002912
US00000080842,FR00000002912
FR00000080939,FR00000002912
GB00000081310,FR00000002912
GB00000081424,FR00000002912
GB00000080954,FR00000002912
FR00000080995,FR00000002912
US00000081038,FR00000002912
FR00000081059,FR00000002912
NL00000081112,FR00000002912
NL00000081333,FR00000002912
RU00000081642,FR00000002912
NL00000081173,FR00000002912
DE00000081505,FR00000002912
NL00000081799,FR00000002912
GB00000082157,FR00000002912
FR00000081915,FR00000002912
RU00000081930,FR00000002912
US00000082024,FR00000002912
FR00000082043,FR00000002912
US00000082196,FR00000002912
DE00000082202,FR00000002912
RU00000082230,FR00000002912
US00000082236,FR00000002912
NL00000082355,FR00000002912
NL00000082389,FR00000002912
US00000082077,FR00000002912
GB00000082109,FR00000002912
DE00000084401,FR00000002912
US00000082402,FR00000002912
DE00000082455,FR00000002912
FR00000083378,FR00000002912
DE00000083389,FR00000002912
US00000083394,FR00000002912
RU00000083433,FR00000002912
FR00000084464,FR00000002912
GB00000082543,FR00000002912
NL00000082544,FR00000002912
RU00000082573,FR00000002912
DE00000082602,FR00000002912
NL00000082628,FR00000002912
US00000083443,FR00000002912
DE00000083487,FR00000002912
GB00000083529,FR00000002912
US00000083541,FR00000002912
FR00000083552,FR00000002912
RU00000083599,FR00000002912
FR00000083642,FR00000002912
RU00000082661,FR00000002912
FR00000082694,FR00000002912
FR00000082703,FR00000002912
US00000082753,FR00000002912
NL00000082759,FR00000002912
FR00000082786,FR00000002912
FR00000082844,FR00000002912
DE00000082855,FR00000002912
GB00000083649,FR00000002912
NL00000083655,FR00000002912
FR00000083747,FR00000002912
RU00000083773,FR00000002912
FR00000083856,FR00000002912
RU00000083867,FR00000002912
DE00000084648,FR00000002912
FR00000083892,FR00000002912
DE00000084712,FR00000002912
US00000084713,FR00000002912
DE00000084725,FR00000002912
GB00000083972,FR00000002912
RU00000083991,FR00000002912
RU00000083994,FR00000002912
RU00000084985,FR00000002912
US00000084996,FR00000002912
NL00000084754,FR00000002912
US00000084183,FR00000002912
RU00000084235,FR00000002912
NL00000085113,FR00000002912
NL00000084321,FR00000002912
FR00000084329,FR00000002912
DE00000085138,FR00000002912
RU00000085160,FR00000002912
FR00000085229,FR00000002912
NL00000085231,FR00000002912
RU00000085235,FR00000002912
US00000085241,FR00000002912
DE00000085367,FR00000002912
GB00000085415,FR00000002912
FR00000085938,FR00000002912
NL00000085422,FR00000002912
US00000086034,FR00000002912
DE00000086092,FR00000002912
DE00000085811,FR00000002912
US00000086129,FR00000002912
GB00000086137,FR00000002912
DE00000085567,FR00000002912
RU00000085610,FR00000002912
RU00000086188,FR00000002912
RU00000086253,FR00000002912
GB00000086283,FR00000002912
FR00000085626,FR00000002912
DE00000085648,FR00000002912
NL00000085671,FR00000002912
NL00000085680,FR00000002912
GB00000085846,FR00000002912
NL00000085898,FR00000002912
DE00000086430,FR00000002912
US00000086432,FR00000002912
NL00000086533,FR00000002912
RU00000087739,FR00000002912
DE00000087748,FR00000002912
RU00000087753,FR00000002912
FR00000087754,FR00000002912
US00000087810,FR00000002912
RU00000087932,FR00000002912
NL00000086755,FR00000002912
DE00000086786,FR00000002912
FR00000086887,FR00000002912
RU00000088321,FR00000002912
US00000089585,FR00000002912
RU00000089593,FR00000002912
DE00000089603,FR00000002912
US00000089615,FR00000002912
GB00000089651,FR00000002912
US00000089668,FR00000002912
NL00000089698,FR00000002912
NL00000087060,FR00000002912
FR00000088400,FR00000002912
RU00000088457,FR00000002912
FR00000088465,FR00000002912
RU00000088540,FR00000002912
RU00000088584,FR00000002912
FR00000087311,FR00000002912
US00000088708,FR00000002912
RU00000088718,FR00000002912
DE00000088732,FR00000002912
NL00000088791,FR00000002912
NL00000088810,FR00000002912
US00000088833,FR00000002912
FR00000088840,FR00000002912
GB00000087381,FR00000002912
FR00000087382,FR00000002912
DE00000087475,FR00000002912
NL00000087488,FR00000002912
NL00000087495,FR00000002912
US00000087523,FR00000002912
FR00000087535,FR00000002912
RU00000088887,FR00000002912
US00000088905,FR00000002912
GB00000088919,FR00000002912
DE00000089038,FR00000002912
GB00000087603,FR00000002912
DE00000089724,FR00000002912
NL00000062555,FR00000002912
RU00000087617,FR00000002912
RU00000087664,FR00000002912
NL00000081629,FR00000002912
US00000089149,FR00000002912
NL00000089169,FR00000002912
FR00000089173,FR00000002912
US00000089185,FR00000002912
GB00000089220,FR00000002912
GB00000081717,FR00000002912
RU00000073584,FR00000002912
US00000081835,FR00000002912
NL00000081836,FR00000002912
NL00000081900,FR00000002912
US00000081932,FR00000002912
DE00000081940,FR00000002912
DE00000081982,FR00000002912
NL00000081999,FR00000002912
US00000089294,FR00000002912
RU00000089404,FR00000002912
GB00000089406,FR00000002912
DE00000082073,FR00000002912
NL00000075649,FR00000002912
FR00000075670,FR00000002912
GB00000076797,FR00000002912
RU00000089037,FR00000002912
DE00000082335,FR00000002912
NL00000076970,FR00000002912
US00000076988,FR00000002912
FR00000076994,FR00000002912
GB00000077006,FR00000002912
FR00000082474,FR00000002912
US00000082500,FR00000002912
DE00000089151,FR00000002912
DE00000089234,FR00000002912
DE00000089259,FR00000002912
DE00000089318,FR00000002912
GB00000082683,FR00000002912
US00000082740,FR00000002912
RU00000089462,FR00000002912
NL00000078283,FR00000002912
RU00000078292,FR00000002912
US00000082907,FR00000002912
GB00000089768,FR00000002912
GB00000089962,FR00000002912
FR00000083465,FR00000002912
NL00000083503,FR00000002912
NL00000078617,FR00000002912
RU00000078764,FR00000002912
GB00000078796,FR00000002912
DE00000078892,FR00000002912
US00000083637,FR00000002912
FR00000090091,FR00000002912
US00000090116,FR00000002912
DE00000090250,FR00000002912
DE00000079044,FR00000002912
DE00000079161,FR00000002912
DE00000083789,FR00000002912
NL00000083878,FR00000002912
DE00000090584,FR00000002912
US00000083951,FR00000002912
GB00000079454,FR00000002912
US00000079500,FR00000002912
GB00000079504,FR00000002912
US00000090661,FR00000002912
GB00000090677,FR00000002912
US00000090696,FR00000002912
RU00000090713,FR00000002912
FR00000090779,FR00000002912
FR00000090781,FR00000002912
RU00000090929,FR00000002912
RU00000079607,FR00000002912
NL00000079614,FR00000002912
DE00000084171,FR00000002912
NL00000084201,FR00000002912
US00000091019,FR00000002912
NL00000091144,FR00000002912
DE00000084392,FR00000002912
FR00000084393,FR00000002912
RU00000079956,FR00000002912
RU00000080013,FR00000002912
GB00000080196,FR00000002912
DE00000084405,FR00000002912
US00000091361,FR00000002912
NL00000091767,FR00000002912
FR00000091896,FR00000002912
NL00000091898,FR00000002912
US00000091910,FR00000002912
DE00000091947,FR00000002912
GB00000091963,FR00000002912
GB00000091971,FR00000002912
NL00000091978,FR00000002912
DE00000084653,FR00000002912
RU00000084674,FR00000002912
FR00000084797,FR00000002912
NL00000092058,FR00000002912
US00000092075,FR00000002912
FR00000092234,FR00000002912
US00000092257,FR00000002912
FR00000080598,FR00000002912
GB00000080773,FR00000002912
US00000080788,FR00000002912
DE00000084920,FR00000002912
RU00000085082,FR00000002912
RU00000092347,FR00000002912
FR00000092414,FR00000002912
GB00000092453,FR00000002912
FR00000085093,FR00000002912
US00000080865,FR00000002912
FR00000081009,FR00000002912
DE00000085123,FR00000002912
GB00000085227,FR00000002912
FR00000085260,FR00000002912
US00000092633,FR00000002912
DE00000092748,FR00000002912
NL00000085298,FR00000002912
RU00000085319,FR00000002912
GB00000081130,FR00000002912
US00000085340,FR00000002912
GB00000085393,FR00000002912
DE00000085407,FR00000002912
GB00000093072,FR00000002912
US00000081431,FR00000002912
FR00000081445,FR00000002912
NL00000081459,FR00000002912
NL00000055028,FR00000002912
RU00000055081,FR00000002912
US00000055495,FR00000002912
FR00000082324,FR00000002912
NL00000062167,FR00000002912
DE00000083149,FR00000002912
RU00000072788,FR00000002912
FR00000062170,FR00000002912
GB00000066312,FR00000002912
NL00000068537,FR00000002912
GB00000068779,FR00000002912
NL00000093450,FR00000002912
RU00000093470,FR00000002912
RU00000093510,FR00000002912
DE00000093718,FR00000002912
FR00000093854,FR00000002912
RU00000094187,FR00000002912
DE00000094192,FR00000002912
NL00000094197,FR00000002912
RU00000094259,FR00000002912
US00000094266,FR00000002912
US00000094270,FR00000002912
DE00000094271,FR00000002912
US00000094272,FR00000002912
US00000094273,FR00000002912
RU00000094275,FR00000002912
FR00000094276,FR00000002912
DE00000094278,FR00000002912
DE00000094280,FR00000002912
GB00000094282,FR00000002912
NL00000094283,FR00000002912
US00000094289,FR00000002912
US00000094291,FR00000002912
RU00000094292,FR00000002912
FR00000094293,FR00000002912
FR00000094294,FR00000002912
US00000094299,FR00000002912
FR00000094300,FR00000002912
GB00000094301,FR00000002912
US00000094302,FR00000002912
GB00000094306,FR00000002912
GB00000094310,FR00000002912
RU00000094313,FR00000002912
NL00000094318,FR00000002912
NL00000094323,FR00000002912
GB00000094324,FR00000002912
DE00000094325,FR00000002912
US00000094331,FR00000002912
DE00000094337,FR00000002912
NL00000094338,FR00000002912
FR00000094341,FR00000002912
RU00000094346,FR00000002912
GB00000094350,FR00000002912
DE00000094352,FR00000002912
FR00000094353,FR00000002912
FR00000094354,FR00000002912
FR00000094358,FR00000002912
GB00000094359,FR00000002912
DE00000094361,FR00000002912
US00000094364,FR00000002912
GB00000094367,FR00000002912
NL00000094371,FR00000002912
NL00000094373,FR00000002912
RU00000094374,FR00000002912
DE00000094376,FR00000002912
NL00000094378,FR00000002912
GB00000066749,FR00000002912
GB00000069406,FR00000002912
NL00000051834,FR00000002912
GB00000072721,FR00000002912
RU00000064435,FR00000002912
DE00000074897,FR00000002912
FR00000069056,FR00000002912
GB00000069581,FR00000002912
FR00000069825,FR00000002912
DE00000070071,FR00000002912
US00000070413,FR00000002912
DE00000077899,FR00000002912
US00000077901,FR00000002912
US00000086239,FR00000002912
GB00000051563,FR00000002912
US00000086317,FR00000002912
NL00000090034,FR00000002912
DE00000089751,FR00000002912
GB00000089752,FR00000002912
RU00000051873,FR00000002912
GB00000051924,FR00000002912
GB00000052039,FR00000002912
NL00000082529,FR00000002912
FR00000082530,FR00000002912
RU00000054407,FR00000002912
DE00000054465,FR00000002912
FR00000054529,FR00000002912
NL00000052074,FR00000002912
DE00000052080,FR00000002912
FR00000052139,FR00000002912
GB00000052256,FR00000002912
DE00000052292,FR00000002912
GB00000052296,FR00000002912
US00000085857,FR00000002912
RU00000085879,FR00000002912
RU00000054534,FR00000002912
US00000054704,FR00000002912
RU00000054705,FR00000002912
RU00000054714,FR00000002912
DE00000054723,FR00000002912
FR00000054736,FR00000002912
FR00000052414,FR00000002912
RU00000052418,FR00000002912
RU00000052476,FR00000002912
DE00000086024,FR00000002912
US00000086027,FR00000002912
FR00000086085,FR00000002912
FR00000054849,FR00000002912
NL00000054953,FR00000002912
FR00000054962,FR00000002912
GB00000055111,FR00000002912
GB00000055122,FR00000002912
DE00000052651,FR00000002912
DE00000052684,FR00000002912
NL00000052685,FR00000002912
FR00000052783,FR00000002912
RU00000052797,FR00000002912
DE00000055236,FR00000002912
NL00000055381,FR00000002912
NL00000053073,FR00000002912
RU00000053078,FR00000002912
US00000086476,FR00000002912
FR00000055471,FR00000002912
DE00000055480,FR00000002912
RU00000055608,FR00000002912
US00000055653,FR00000002912
DE00000055688,FR00000002912
NL00000086585,FR00000002912
DE00000086621,FR00000002912
RU00000086678,FR00000002912
US00000053341,FR00000002912
US00000053456,FR00000002912
FR00000053504,FR00000002912
NL00000086706,FR00000002912
DE00000086782,FR00000002912
DE00000055714,FR00000002912
NL00000055746,FR00000002912
RU00000055753,FR00000002912
NL00000055759,FR00000002912
US00000055784,FR00000002912
RU00000055810,FR00000002912
FR00000055869,FR00000002912
FR00000055888,FR00000002912
FR00000053580,FR00000002912
US00000053700,FR00000002912
RU00000053704,FR00000002912
DE00000053768,FR00000002912
US00000053777,FR00000002912
RU00000053778,FR00000002912
RU00000056132,FR00000002912
RU00000056189,FR00000002912
NL00000056259,FR00000002912
NL00000087014,FR00000002912
NL00000053953,FR00000002912
DE00000054077,FR00000002912
NL00000056359,FR00000002912
RU00000056429,FR00000002912
GB00000056465,FR00000002912
RU00000056487,FR00000002912
FR00000087303,FR00000002912
DE00000087392,FR00000002912
US00000054125,FR00000002912
FR00000054237,FR00000002912
FR00000054265,FR00000002912
RU00000056598,FR00000002912
GB00000056749,FR00000002912
RU00000056813,FR00000002912
RU00000087471,FR00000002912
US00000087568,FR00000002912
DE00000056975,FR00000002912
FR00000057109,FR00000002912
GB00000057158,FR00000002912
US00000057845,FR00000002912
FR00000057883,FR00000002912
DE00000057884,FR00000002912
FR00000057889,FR00000002912
DE00000057982,FR00000002912
GB00000058050,FR00000002912
DE00000087651,FR00000002912
NL00000057273,FR00000002912
DE00000057388,FR00000002912
RU00000057452,FR00000002912
US00000057508,FR00000002912
GB00000057519,FR00000002912
US00000058109,FR00000002912
FR00000058155,FR00000002912
RU00000058158,FR00000002912
GB00000057640,FR00000002912
NL00000057773,FR00000002912
FR00000060220,FR00000002912
GB00000087994,FR00000002912
DE00000058393,FR00000002912
FR00000058468,FR00000002912
US00000058493,FR00000002912
US00000058506,FR00000002912
NL00000058526,FR00000002912
FR00000060227,FR00000002912
FR00000060381,FR00000002912
RU00000060392,FR00000002912
US00000060460,FR00000002912
GB00000088186,FR00000002912
NL00000058548,FR00000002912
RU00000058711,FR00000002912
US00000058723,FR00000002912
GB00000058769,FR00000002912
NL00000058789,FR00000002912
DE00000058858,FR00000002912
US00000058885,FR00000002912
RU00000058910,FR00000002912
RU00000058987,FR00000002912
DE00000088487,FR00000002912
RU00000060819,FR00000002912
GB00000060910,FR00000002912
FR00000060921,FR00000002912
US00000060930,FR00000002912
RU00000061038,FR00000002912
DE00000059045,FR00000002912
DE00000059142,FR00000002912
GB00000059147,FR00000002912
DE00000059214,FR00000002912
FR00000059216,FR00000002912
NL00000088591,FR00000002912
NL00000061132,FR00000002912
DE00000061248,FR00000002912
DE00000061249,FR00000002912
RU00000061275,FR00000002912
GB00000059342,FR00000002912
FR00000059440,FR00000002912
DE00000059449,FR00000002912
US00000059513,FR00000002912
GB00000059570,FR00000002912
DE00000059574,FR00000002912
US00000063112,FR00000002912
GB00000063113,FR00000002912
DE00000061349,FR00000002912
NL00000061362,FR00000002912
NL00000061406,FR00000002912
NL00000061473,FR00000002912
FR00000061629,FR00000002912
US00000059631,FR00000002912
GB00000059639,FR00000002912
NL00000059760,FR00000002912
RU00000059789,FR00000002912
FR00000059854,FR00000002912
DE00000059862,FR00000002912
US00000059919,FR00000002912
FR00000063290,FR00000002912
NL00000061667,FR00000002912
DE00000061694,FR00000002912
DE00000061695,FR00000002912
DE00000061742,FR00000002912
DE00000061854,FR00000002912
DE00000059984,FR00000002912
RU00000059985,FR00000002912
GB00000060111,FR00000002912
US00000060151,FR00000002912
GB00000060212,FR00000002912
FR00000064674,FR00000002912
NL00000063429,FR00000002912
GB00000063442,FR00000002912
US00000063473,FR00000002912
RU00000063506,FR00000002912
DE00000063607,FR00000002912
US00000063644,FR00000002912
DE00000061936,FR00000002912
US00000061977,FR00000002912
FR00000061986,FR00000002912
US00000061995,FR00000002912
NL00000062031,FR00000002912
RU00000062453,FR00000002912
US00000062521,FR00000002912
GB00000062526,FR00000002912
DE00000064710,FR00000002912
GB00000064786,FR00000002912
NL00000064824,FR00000002912
FR00000064874,FR00000002912
US00000064944,FR00000002912
RU00000063700,FR00000002912
DE00000063704,FR00000002912
GB00000062806,FR00000002912
RU00000065008,FR00000002912
US00000065028,FR00000002912
DE00000065077,FR00000002912
DE00000065126,FR00000002912
FR00000065169,FR00000002912
RU00000065236,FR00000002912
FR00000063905,FR00000002912
FR00000063950,FR00000002912
GB00000062919,FR00000002912
RU00000062971,FR00000002912
NL00000062973,FR00000002912
NL00000063023,FR00000002912
NL00000063032,FR00000002912
US00000065398,FR00000002912
GB00000065399,FR00000002912
GB00000065440,FR00000002912
RU00000065486,FR00000002912
DE00000064114,FR00000002912
RU00000064164,FR00000002912
DE00000064231,FR00000002912
FR00000066723,FR00000002912
FR00000066725,FR00000002912
DE00000066774,FR00000002912
US00000065662,FR00000002912
FR00000065669,FR00000002912
GB00000065858,FR00000002912
DE00000064244,FR00000002912
GB00000064401,FR00000002912
GB00000064414,FR00000002912
FR00000064454,FR00000002912
FR00000064458,FR00000002912
NL00000067026,FR00000002912
RU00000067069,FR00000002912
GB00000066082,FR00000002912
FR00000066109,FR00000002912
US00000066156,FR00000002912
NL00000066163,FR00000002912
NL00000066170,FR00000002912
DE00000064494,FR00000002912
RU00000064515,FR00000002912
NL00000064553,FR00000002912
US00000064555,FR00000002912
FR00000066347,FR00000002912
FR00000066354,FR00000002912
US00000066432,FR00000002912
RU00000067144,FR00000002912
NL00000064591,FR00000002912
US00000064621,FR00000002912
FR00000066530,FR00000002912
DE00000066610,FR00000002912
GB00000068216,FR00000002912
NL00000068253,FR00000002912
GB00000068275,FR00000002912
FR00000067428,FR00000002912
GB00000067557,FR00000002912
DE00000067607,FR00000002912
RU00000067746,FR00000002912
FR00000067751,FR00000002912
FR00000068693,FR00000002912
GB00000068754,FR00000002912
US00000068846,FR00000002912
RU00000067929,FR00000002912
FR00000067983,FR00000002912
RU00000067985,FR00000002912
RU00000067991,FR00000002912
FR00000067994,FR00000002912
GB00000068023,FR00000002912
NL00000068336,FR00000002912
GB00000068362,FR00000002912
DE00000068369,FR00000002912
RU00000068901,FR00000002912
GB00000068982,FR00000002912
RU00000068069,FR00000002912
NL00000068070,FR00000002912
DE00000068090,FR00000002912
US00000068167,FR00000002912
FR00000068169,FR00000002912
DE00000073275,FR00000002912
NL00000068601,FR00000002912
US00000068622,FR00000002912
DE00000070019,FR00000002912
US00000070177,FR00000002912
DE00000069106,FR00000002912
RU00000069219,FR00000002912
DE00000073517,FR00000002912
US00000073543,FR00000002912
GB00000073549,FR00000002912
US00000073676,FR00000002912
FR00000073713,FR00000002912
DE00000073754,FR00000002912
GB00000073920,FR00000002912
RU00000073970,FR00000002912
RU00000074008,FR00000002912
GB00000074095,FR00000002912
RU00000070209,FR00000002912
RU00000070210,FR00000002912
GB00000070357,FR00000002912
US00000070372,FR00000002912
RU00000070399,FR00000002912
FR00000070451,FR00000002912
RU00000070467,FR00000002912
FR00000070760,FR00000002912
DE00000070805,FR00000002912
RU00000070856,FR00000002912
US00000070906,FR00000002912
DE00000071064,FR00000002912
RU00000071079,FR00000002912
US00000071221,FR00000002912
NL00000071272,FR00000002912
US00000071295,FR00000002912
DE00000071386,FR00000002912
DE00000071473,FR00000002912
FR00000071526,FR00000002912
RU00000071811,FR00000002912
RU00000074291,FR00000002912
FR00000074464,FR00000002912
NL00000074482,FR00000002912
DE00000074538,FR00000002912
US00000074597,FR00000002912
RU00000074857,FR00000002912
NL00000074924,FR00000002912
FR00000074927,FR00000002912
DE00000075257,FR00000002912
GB00000075262,FR00000002912
FR00000075322,FR00000002912
DE00000069255,FR00000002912
DE00000069369,FR00000002912
RU00000075477,FR00000002912
FR00000075484,FR00000002912
US00000075489,FR00000002912
NL00000075612,FR00000002912
RU00000075628,FR00000002912
US00000072016,FR00000002912
RU00000072086,FR00000002912
RU00000072391,FR00000002912
RU00000072462,FR00000002912
RU00000069392,FR00000002912
FR00000069501,FR00000002912
DE00000069543,FR00000002912
FR00000075766,FR00000002912
DE00000075809,FR00000002912
US00000072517,FR00000002912
GB00000072599,FR00000002912
RU00000073071,FR00000002912
US00000069607,FR00000002912
FR00000069631,FR00000002912
NL00000069671,FR00000002912
GB00000069672,FR00000002912
GB00000069674,FR00000002912
FR00000069678,FR00000002912
DE00000069683,FR00000002912
GB00000075987,FR00000002912
US00000076183,FR00000002912
RU00000076222,FR00000002912
RU00000073207,FR00000002912
DE00000078217,FR00000002912
DE00000078514,FR00000002912
DE00000069882,FR00000002912
NL00000069893,FR00000002912
US00000076324,FR00000002912
DE00000076400,FR00000002912
GB00000076433,FR00000002912
US00000076490,FR00000002912
FR00000076503,FR00000002912
GB00000069939,FR00000002912
NL00000079324,FR00000002912
FR00000079358,FR00000002912
US00000079638,FR00000002912
US00000079786,FR00000002912
FR00000085266,FR00000002912
NL00000085324,FR00000002912
GB00000085327,FR00000002912
RU00000076630,FR00000002912
FR00000085344,FR00000002912
RU00000085540,FR00000002912
DE00000079960,FR00000002912
GB00000080019,FR00000002912
RU00000080021,FR00000002912
DE00000080190,FR00000002912
RU00000076860,FR00000002912
FR00000076993,FR00000002912
FR00000077111,FR00000002912
NL00000085863,FR00000002912
GB00000085864,FR00000002912
NL00000086164,FR00000002912
FR00000086394,FR00000002912
US00000086395,FR00000002912
NL00000077215,FR00000002912
DE00000077223,FR00000002912
RU00000077276,FR00000002912
NL00000077307,FR00000002912
NL00000077309,FR00000002912
NL00000077422,FR00000002912
US00000086523,FR00000002912
US00000080446,FR00000002912
NL00000080603,FR00000002912
US00000080638,FR00000002912
DE00000081014,FR00000002912
FR00000081018,FR00000002912
GB00000086794,FR00000002912
GB00000086870,FR00000002912
NL00000086940,FR00000002912
FR00000087025,FR00000002912
GB00000087149,FR00000002912
GB00000087155,FR00000002912
FR00000087221,FR00000002912
GB00000081296,FR00000002912
NL00000081507,FR00000002912
RU00000081780,FR00000002912
DE00000081879,FR00000002912
NL00000087357,FR00000002912
NL00000082724,FR00000002912
NL00000082816,FR00000002912
NL00000083462,FR00000002912
US00000087704,FR00000002912
US00000087706,FR00000002912
NL00000087773,FR00000002912
GB00000087780,FR00000002912
RU00000087846,FR00000002912
US00000083671,FR00000002912
NL00000083786,FR00000002912
US00000083839,FR00000002912
GB00000083903,FR00000002912
NL00000083958,FR00000002912
FR00000088355,FR00000002912
FR00000084248,FR00000002912
RU00000084295,FR00000002912
NL00000084510,FR00000002912
FR00000088439,FR00000002912
FR00000088473,FR00000002912
GB00000088481,FR00000002912
GB00000088892,FR00000002912
US00000089201,FR00000002912
US00000078044,FR00000002912
DE00000089391,FR00000002912
FR00000089548,FR00000002912
DE00000094202,FR00000002912
GB00000094207,FR00000002912
RU00000094212,FR00000002912
GB00000094213,FR00000002912
NL00000094218,FR00000002912
GB00000094223,FR00000002912
GB00000094225,FR00000002912
US00000094229,FR00000002912
FR00000094233,FR00000002912
FR00000094238,FR00000002912
RU00000094240,FR00000002912
US00000094243,FR00000002912
GB00000094244,FR00000002912
US00000094247,FR00000002912
US00000094249,FR00000002912
NL00000094254,FR00000002912
FR00000084634,FR00000002912
FR00000084868,FR00000002912
US00000072706,FR00000002912
DE00000083037,FR00000002912
RU00000083118,FR00000002912
GB00000072789,FR00000002912
RU00000051593,FR00000002912
DE00000051504,FR00000002912
NL00000051514,FR00000002912
FR00000072736,FR00000002912
NL00000006091,FR00000002912
DE00000051612,FR00000002912
GB00000077682,FR00000002912
NL00000009818,FR00000002912
RU00000017506,FR00000002912
NL00000066692,FR00000002912
US00000007065,FR00000002912
US00000093586,FR00000002912
GB00000048489,US00000001653
GB00000084154,FR00000002912
DE00000006153,FR00000002912
FR00000063541,FR00000002912
GB00000030904,FR00000002912
FR00000072753,FR00000002912
DE00000005561,FR00000002912
NL00000009880,FR00000002912
GB00000065455,FR00000002912
DE00000025342,FR00000002912
NL00000006699,FR00000002912
DE00000075793,FR00000002912
FR00000075492,FR00000002912
US00000023558,FR00000002912
RU00000014319,FR00000002912
NL00000041546,FR00000002912
FR00000059293,FR00000002912
NL00000004798,FR00000002912
GB00000030750,FR00000002912
NL00000004413,FR00000002912
FR00000043774,FR00000002912
GB00000036045,FR00000002912
DE00000051499,FR00000002912
GB00000029334,FR00000002912
GB00000046991,FR00000002912
RU00000028696,FR00000002912
NL00000077258,FR00000002912
RU00000036375,FR00000002912
FR00000052845,FR00000002912
RU00000051541,FR00000002912
DE00000024506,FR00000002912
DE00000044631,FR00000002912
NL00000075728,FR00000002912
RU00000016163,FR00000002912
DE00000051493,FR00000002912
FR00000013346,FR00000002912
RU00000059117,FR00000002912
DE00000057410,FR00000002912
GB00000087608,FR00000002912
RU00000007495,FR00000002912
NL00000031524,FR00000002912
NL00000062085,FR00000002912
US00000021452,FR00000002912
GB00000079185,FR00000002912
RU00000027233,FR00000002912
FR00000036430,FR00000002912
US00000072775,FR00000002912
DE00000052695,FR00000002912
DE00000075611,FR00000002912
NL00000085756,FR00000002912
DE00000053745,FR00000002912
FR00000062618,FR00000002912
FR00000064316,FR00000002912
DE00000086947,FR00000002912
GB00000081658,FR00000002912
RU00000007245,FR00000002912
DE00000045046,FR00000002912
FR00000065240,FR00000002912
NL00000019556,FR00000002912
NL00000042720,FR00000002912
DE00000043204,FR00000002912
DE00000012604,FR00000002912
DE00000008021,FR00000002912
RU00000078662,FR00000002912
FR00000022035,FR00000002912
NL00000035719,FR00000002912
RU00000032349,FR00000002912
GB00000071779,FR00000002912
DE00000090689,FR00000002912
US00000093074,FR00000002912
GB00000091789,FR00000002912
DE00000092171,FR00000002912
DE00000051620,FR00000002912
FR00000062184,FR00000002912
NL00000082998,FR00000002912
US00000083166,FR00000002912
NL00000091282,FR00000002912
GB00000092570,FR00000002912
US00000092919,FR00000002912
DE00000052844,FR00000002912
RU00000076414,FR00000002912
US00000062168,FR00000002912
FR00000083051,FR00000002912
US00000072759,FR00000002912
RU00000062104,FR00000002912
DE00000062084,FR00000002912
RU00000083049,FR00000002912
NL00000083159,FR00000002912
FR00000072705,FR00000002912
US00000051618,FR00000002912
DE00000072725,FR00000002912
DE00000062082,FR00000002912
FR00000062069,FR00000002912
RU00000062189,FR00000002912
NL00000062114,FR00000002912
RU00000083135,FR00000002912
GB00000070504,FR00000002912
DE00000057334,FR00000002912
NL00000063733,FR00000002912
NL00000058692,FR00000002912
US00000065016,FR00000002912
GB00000059217,FR00000002912
DE00000067851,FR00000002912
NL00000055432,FR00000002912
GB00000057369,FR00000002912
DE00000056338,FR00000002912
RU00000058668,FR00000002912
RU00000059166,FR00000002912
NL00000059602,FR00000002912
FR00000062587,FR00000002912
DE00000063966,FR00000002912
RU00000065324,FR00000002912
US00000071352,FR00000002912
GB00000074082,FR00000002912
RU00000074942,FR00000002912
RU00000077665,FR00000002912
FR00000077127,FR00000002912
US00000077409,FR00000002912
GB00000079297,FR00000002912
NL00000079525,FR00000002912
DE00000079946,FR00000002912
NL00000080097,FR00000002912
DE00000080313,FR00000002912
US00000081821,FR00000002912
DE00000082094,FR00000002912
NL00000084215,FR00000002912
RU00000085033,FR00000002912
FR00000086961,FR00000002912
US00000087174,FR00000002912
DE00000089227,FR00000002912
DE00000082272,FR00000002912
NL00000089183,FR00000002912
NL00000078394,FR00000002912
RU00000062188,FR00000002912
US00000062221,FR00000002912
FR00000055003,FR00000002912
NL00000053279,FR00000002912
GB00000055820,FR00000002912
DE00000087305,FR00000002912
RU00000088130,FR00000002912
RU00000061206,FR00000002912
GB00000066691,FR00000002912
DE00000067528,FR00000002912
RU00000068686,FR00000002912
NL00000074068,FR00000002912
